ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,provenance,Family_name,Family_level_ID,Language_level_ID,level,lineage
awji1241,Awjilah,Africa,29.2341,21.1819,awji1241,,KS_awji1241.tsv,Afro-Asiatic,afro1255,awji1241,language,afro1255/berb1260
awtu1239,Awtuw,Papunesia,-3.53129,141.928,awtu1239,,EK_awtu1239.tsv,Sepik,sepi1257,awtu1239,language,sepi1257/ramm1241
axam1237,Axamb,Papunesia,-16.4838,167.707,axam1237,,VG_axam1237.tsv,Austronesian,aust1307,axam1237,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295
axiy1235,Axi Yi,Eurasia,24.6009,103.713,axiy1235,,BHR_axiy1235.tsv,Sino-Tibetan,sino1245,axiy1235,language,sino1245/burm1265/lolo1265/lolo1267/nili1235/sout3212/sani1266/sani1267/sani1275
ayac1239,Ayacucho Quechua,South America,-13.84714,-74.32246,ayac1239,,CB-PE-AS_ayac1239.tsv,Quechuan,quec1387,ayac1239,language,quec1387/quec1388/quec1389/ayac1238
ayiw1239,Äiwoo,Papunesia,-10.282595,166.328715,ayiw1239,,RSC_ayiw1239.tsv,Austronesian,aust1307,ayiw1239,language,aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/reef1242
azha1235,Azha,Eurasia,23.9,104.15,azha1235,,JLA_azha1235.tsv,Sino-Tibetan,sino1245,azha1235,language,sino1245/burm1265/lolo1265/lolo1267/nili1235/sout3212/sani1266
baba1264,Baba,Africa,6.11222,10.5216,baba1264,,JG_baba1264.tsv,Atlantic-Congo,atla1278,baba1264,language,atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/mbam1253
baba1266,Babanki,Africa,5.97863,10.2869,baba1266,,ML_baba1266.tsv,Atlantic-Congo,atla1278,baba1266,language,atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275
baba1267,Baba Malay,Eurasia,1.75414,103.076,baba1267,,BHR_baba1267.tsv,Austronesian,aust1307,baba1267,language,aust1307/mala1545/mala1536/nort3170/mala1538/vehi1234
baba1268,Babatana,Papunesia,-7.22281,157.149,baba1268,,HW_baba1268.tsv,Austronesian,aust1307,baba1268,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/east2760/sout3208
babi1235,Witsuwit'en-Babine,North America,55.0997,-126.41,babi1235,,BHR_babi1235.tsv,Athabaskan-Eyak-Tlingit,atha1245,babi1235,language,atha1245/atha1246/atha1247/cent2370/carr1250
bada1257,Badaga,Eurasia,11.3094,76.5974,bada1257,,JK_bada1257.tsv,Dravidian,drav1251,bada1257,language,drav1251/sout3133/sout3138/tami1291/bada1263
bafa1247,Bafaw-Balong,Africa,4.53307,9.522,bafa1247,,JK_bafa1247.tsv,Atlantic-Congo,atla1278,bafa1247,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/lund1274/leko1248/ngoe1239/bafa1251/bafa1252
bafi1243,Bafia,Africa,4.72603,11.0982,bafi1243,,JV_bafi1243.tsv,Atlantic-Congo,atla1278,bafi1243,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/bafi1244/nucl1740/lefa1243
bafu1246,Bafut,Africa,6.14153,10.1194,bafu1246,,ML_bafu1246.tsv,Atlantic-Congo,atla1278,bafu1246,language,atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254/mank1258
baga1272,Baga Sitemu,Africa,10.4793,-14.4756,baga1272,,SPI_baga1272.tsv,Atlantic-Congo,atla1278,baga1272,language,atla1278/mela1257/temn1245
baga1273,Baga Koga,Africa,10.1286,-13.947,baga1273,,SPI_baga1273.tsv,Atlantic-Congo,atla1278,baga1273,language,atla1278/mela1257/temn1245
bagi1246,Bagirmi,Africa,11.52392,14.769495,bagi1246,,NH_bagi1246.tsv,Central Sudanic,cent2225,bagi1246,language,cent2225/sara1341/sbbo1237/nucl1719/sara1349/bagi1248
bagv1239,Bagvalal,Eurasia,42.3966,46.1041,bagv1239,,NH_bagv1239.tsv,Nakh-Daghestanian,nakh1245,bagv1239,language,nakh1245/dagh1238/avar1255/andi1254/bagv1240
baha1259,Baharna Arabic,Eurasia,26.223615,50.580811,baha1259,,NB_baha1259.tsv,Afro-Asiatic,afro1255,baha1259,language,afro1255/semi1276/west2786/cent2236/arab1394/arab1395/arab1393
baha1260,Bahamas Creole English,North America,25.032149,-77.390587,baha1260,,JW_baha1260.tsv,Indo-European,indo1319,baha1260,language,indo1319/clas1257/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271/guin1259/cari1284/east2759/gull1242/gull1243/baha1261
bahi1252,Bahing,Eurasia,27.3323,86.3949,bahi1252,,BHR_bahi1252.tsv,Sino-Tibetan,sino1245,bahi1252,language,sino1245/hima1249/maha1306/kira1253/west2424/nort2730
bahn1262,Bahnar,Eurasia,14.0476,108.471,bahn1262,,HPG_bahn1262.tsv,Austroasiatic,aust1305,bahn1262,language,aust1305/bahn1264/nort3150/hres1236/bona1256
baik1238,Baikeno,Papunesia,-9.32991,124.256,baik1238,,MM_baik1238.tsv,Austronesian,aust1307,baik1238,language,aust1307/mala1545/cent2237/cent2245/timo1259/west2545/rote1234/east2858/cent2375/east2859/east2860/uabm1238/nort3357
baim1244,Baima,Eurasia,33.1001,103.952,baim1244,,MY_baim1244.tsv,Sino-Tibetan,sino1245,baim1244,language,sino1245/bodi1256/bodi1257/oldm1245/tibe1276/late1253/east2771
baka1272,Baka (Cameroon),Africa,2.16013,13.7804,baka1272,,JLE_baka1272.tsv,Atlantic-Congo,atla1278,baka1272,language,atla1278/volt1241/nort3149/came1255/uban1244/ngba1292/west2836/baka1271/baka1278
baka1274,Baka (South Sudan),Africa,4.65943,29.59,baka1274,,JLE_baka1274.tsv,Central Sudanic,cent2225,baka1274,language,cent2225/sara1341/moro1282
baki1244,Baki,Papunesia,-16.7096,168.165,baki1244,,NB_baki1244.tsv,Austronesian,aust1307,baki1244,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/baki1243
bala1311,Balangingi,Papunesia,6.011614,121.686646,bala1311,,RHA_bala1311.tsv,Austronesian,aust1307,bala1311,language,aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/inne1244
bala1315,Balantak,Papunesia,-0.86809,123.289,bala1315,,RHA_bala1315.tsv,Austronesian,aust1307,bala1315,language,aust1307/mala1545/cele1242/grea1299/east2488/salu1251/east2491
bala1316,Balade,Papunesia,-20.25,164.2,bala1316,,HW_bala1316.tsv,Austronesian,aust1307,bala1316,language,aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/extr1244/nyal1256
bali1278,Balinese,Papunesia,-8.35714,115.075,bali1278,,TY_bali1278.tsv,Austronesian,aust1307,bali1278,language,aust1307/mala1545/mala1536/nort3170/bali1277
balo1261,Loi-Likila,Africa,0.93777,18.1266,balo1261,,JLE_balo1261.tsv,Atlantic-Congo,atla1278,balo1261,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1254/boba1248/boba1249
balu1257,Paluai,Papunesia,-2.5604,147.282,balu1257,,RSC_balu1257.tsv,Austronesian,aust1307,balu1257,language,aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/sout2879/loup1244
bamb1262,Bambassi,Africa,9.82554,34.6522,bamb1262,,HH_bamb1262.tsv,Blue Nile Mao,maoo1243,bamb1262,language,maoo1243
bamb1266,Bambili-Bambui,Africa,6.10821,10.2233,bamb1266,,HS_bamb1266.tsv,Atlantic-Congo,atla1278,bamb1266,language,atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254/mank1258
bamb1269,Bambara,Africa,12.9,-7.65,bamb1269,,HS_bamb1269.tsv,Mande,mand1469,bamb1269,language,mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425
bamb1270,Bambam,Papunesia,-3.02759,119.201,bamb1270,,JY_bamb1270.tsv,Austronesian,aust1307,bamb1270,language,aust1307/mala1545/sout2923/nort2894/pitu1237/mata1312
bamu1253,Bamun,Africa,5.49017,10.8477,bamu1253,,ML_bamu1253.tsv,Atlantic-Congo,atla1278,bamu1253,language,atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/mbam1253
bamw1238,Bamwe,Africa,2.16773,19.1644,bamw1238,,JLE_bamw1238.tsv,Atlantic-Congo,atla1278,bamw1238,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/bamw1239
bana1288,Banao Itneg,Papunesia,17.5643,121.05,bana1288,,JY_bana1288.tsv,Austronesian,aust1307,bana1288,language,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/nort3226/nort3231
band1340,Bandial,Africa,12.5258,-16.4245,band1340,,SVM_band1340.tsv,Atlantic-Congo,atla1278,band1340,language,atla1278/nort3146/cent2230/bakk1238/jool1234/jola1264/gusi1245
band1344,Banda-Bambari,Africa,6.21563,20.9827,band1344,,DA_band1344.tsv,Atlantic-Congo,atla1278,band1344,language,atla1278/volt1241/nort3149/came1255/uban1244/band1341/nucl1797/cent2021/cent2022
bang1354,Bobangi,Africa,-0.87437,17.227,bang1354,,JLE_bang1354.tsv,Atlantic-Congo,atla1278,bang1354,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1252/ngir1254/boba1248/boba1249/boba1250
bang1363,Bangime,Africa,14.8116,-3.77092,bang1363,,HS_bang1363.tsv,,,bang1363,language,
bang1369,Bangru,Eurasia,27.95,93.15,bang1369,,MY_bang1369.tsv,Sino-Tibetan,sino1245,bang1369,language,sino1245/miji1239
bani1255,Baniwa do Icana,South America,2.17859,-67.7704,bani1255,,SD_bani1255.tsv,Arawakan,araw1281,bani1255,language,araw1281/japu1236/nucl1764/nort3362/bani1258/bani1259
bank1256,Bankon,Africa,4.3702,9.6403,bank1256,,JK_bank1256.tsv,Atlantic-Congo,atla1278,bank1256,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/basa1292/basa1283/abob1234
bann1247,Bannoni,Papunesia,-6.23061,155.128,bann1247,,MD-GR-RSI_bann1247.tsv,Austronesian,aust1307,bann1247,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/piva1237
bant1281,Bantawa,Eurasia,27.12147,87.04738,bant1281,,ER_bant1281.tsv,Sino-Tibetan,sino1245,bant1281,language,sino1245/hima1249/maha1306/kira1253/cent2250/sout2736/bant1280
bant1288,Bantoanon,Papunesia,12.5194,122.034,bant1288,,JG_bant1288.tsv,Austronesian,aust1307,bant1288,language,aust1307/mala1545/grea1284/cent2246/bisa1268
bara1357,Baraamu,Eurasia,28.3768,85.0584,bara1357,,JK-EJ_bara1357.tsv,Sino-Tibetan,sino1245,bara1357,language,sino1245/hima1249/maha1306/newa1245/than1258
bara1361,Barambu,Africa,3.34642,26.861,bara1361,,JLE_bara1361.tsv,Atlantic-Congo,atla1278,bara1361,language,atla1278/volt1241/nort3149/came1255/uban1244/zand1246/bara1360
bara1369,Bara Malagasy,Africa,-23.9716,45.5937,bara1369,,MM_bara1369.tsv,Austronesian,aust1307,bara1369,language,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/bara1407
bara1370,Baram Kayan,Papunesia,3.51211,114.482,bara1370,,JLA_bara1370.tsv,Austronesian,aust1307,bara1370,language,aust1307/mala1545/nort3253/kaya1335/kaya1336/kaya1333
bara1380,Barasana-Eduria,South America,0.02193,-70.808,bara1380,,CB-PE-AS_bara1380.tsv,Tucanoan,tuca1253,bara1380,language,tuca1253/east2698/west2789/sout3006
bard1255,Bardi,Australia,-16.6274,122.906,bard1255,,MD-GR-RSI_bard1255.tsv,Nyulnyulan,nyul1248,bard1255,language,nyul1248/west2872/bard1254
bare1276,Baré,South America,1.91649,-66.828,bare1276,,MM_bare1276.tsv,Arawakan,araw1281,bare1276,language,araw1281/alto1250/bare1282
bare1279,Barain,Africa,10.970124,17.911727,bare1279,,JP_bare1279.tsv,Afro-Asiatic,afro1255,bare1279,language,afro1255/chad1250/east2632/east2633/bara1406
barg1252,Bargam,Papunesia,-4.8723,145.756,barg1252,,TWI_barg1252.tsv,Nuclear Trans New Guinea,nucl1709,barg1252,language,nucl1709/mada1298/croi1234
bari1286,Bariai,Papunesia,-5.5087,148.666,bari1286,,NP_bari1286.tsv,Austronesian,aust1307,bari1286,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/nger1240/east2772
baro1253,Barok,Papunesia,-3.47672,152.193,baro1253,,NP_baro1253.tsv,Austronesian,aust1307,baro1253,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/mada1284
basa1282,Basa (Nigeria),Africa,8.03159,7.06183,basa1282,,JLA_basa1282.tsv,Atlantic-Congo,atla1278,basa1282,language,atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/basa1279
basa1287,Basay,Papunesia,25.0046,121.857,basa1287,,JG_basa1287.tsv,Austronesian,aust1307,basa1287,language,aust1307/east2493/nort2900
bash1264,Bashkir,Eurasia,53.5967,56.5594,bash1264,,NH_bash1264.tsv,Turkic,turk1311,bash1264,language,turk1311/comm1245/kipc1239/nort2696
basq1248,Basque,Eurasia,43.2787,-1.31622,basq1248,,JLA-JG-RHA_basq1248.tsv,,,basq1248,language,
bata1285,Batanga,Africa,1.397041,9.51011,bata1285,,JK_bata1285.tsv,Atlantic-Congo,atla1278,bata1285,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/sawa1251/beng1289
bata1289,Batak Toba,Papunesia,2.35498,99.1761,bata1289,,SR_bata1289.tsv,Austronesian,aust1307,bata1289,language,aust1307/mala1545/nort2829/toba1265/sout3166/sout2849
bata1293,Batak Karo,Papunesia,2.12787,98.2517,bata1293,,MD-GR-RSI_bata1293.tsv,Austronesian,aust1307,bata1293,language,aust1307/mala1545/nort2829/toba1265/nort2831
bath1248,Batha,Africa,12.188285,12.360552,bath1248,,NB_bath1248.tsv,Afro-Asiatic,afro1255,chad1249,dialect,afro1255/semi1276/west2786/cent2236/arab1394/arab1395/egyp1251/egyp1254/suda1235/chad1249
bats1242,Bats,Eurasia,42.1806,45.344,bats1242,,MM_bats1242.tsv,Nakh-Daghestanian,nakh1245,bats1242,language,nakh1245/nakh1246
batu1257,Batu (Indonesia),Papunesia,0.90691,97.4961,batu1257,,MD-GR-RSI_batu1257.tsv,Austronesian,aust1307,nias1242,dialect,aust1307/mala1545/nort2829/nucl1463/ment1248/nias1241/nias1242
baur1253,Baure,South America,-13.61,-63.68,baur1253,,MM_baur1253.tsv,Arawakan,araw1281,baur1253,language,araw1281/sout3131/boli1260
bauz1241,Bauzi,Papunesia,-2.44717,137.629,bauz1241,,MD-GR-RSI_bauz1241.tsv,Geelvink Bay,geel1240,bauz1241,language,geel1240
bawm1236,Bawm Chin,Eurasia,22.4405233333,92.92553,bawm1236,,RHA_bawm1236.tsv,Sino-Tibetan,sino1245,bawm1236,language,sino1245/kuki1245/kuki1246/cent2330/cent2005/laic1236/fala1242
bayb1234,Baybayanon,Papunesia,10.6956,124.8086,bayb1234,,RHA_bayb1234.tsv,Austronesian,aust1307,bayb1234,language,aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/wara1304/sama1315
bayo1255,Kugere-Kuxinge,Africa,12.6881,-16.3947,bayo1255,,HS_bayo1255.tsv,Atlantic-Congo,atla1278,bayo1255,language,atla1278/nort3146/cent2230/bakk1238/jool1234/jola1264/bayo1262
bebe1248,Bebele,Africa,4.78874,12.824,bebe1248,,CAO_bebe1248.tsv,Atlantic-Congo,atla1278,bebe1248,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/basa1292/yaun1239/ewon1241
beel1236,Beele,Africa,10.1609,10.4204,beel1236,,ER_beel1236.tsv,Afro-Asiatic,afro1255,beel1236,language,afro1255/chad1250/west2785/west2714/west2799/west2715/bole1261/nucl1735/gala1265/kirf1234/ngam1283/bola1254
beem1239,Beembe,Africa,-3.95895,14.1,beem1239,,NL_beem1239.tsv,Atlantic-Congo,atla1278,beem1239,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234
beja1238,Beja,Africa,17.2436,36.6666,beja1238,,SVM_beja1238.tsv,Afro-Asiatic,afro1255,beja1238,language,afro1255/cush1243
beka1241,Riuk Bekati',Papunesia,1.3307,109.576,beka1241,,KSA_beka1241.tsv,Austronesian,aust1307,beka1241,language,aust1307/mala1545/land1261/beny1238/baka1275
bekw1241,Bekwarra,Africa,6.73737,8.86489,bekw1241,,RK_bekw1241.tsv,Atlantic-Congo,atla1278,bekw1241,language,atla1278/volt1241/benu1247/bant1294/sout3152/bend1256
bekw1242,Bekwil,Africa,1.71801,14.6527,bekw1242,,JK_bekw1242.tsv,Atlantic-Congo,atla1278,bekw1242,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/maka1327/maka1323/mpoi1234
bela1254,Belarusian,Eurasia,53.2307,25.6038,bela1254,,MM_bela1254.tsv,Indo-European,indo1319,bela1254,language,indo1319/clas1257/balt1263/slav1255/east1426
bela1256,Belanda Bor,Africa,6.6503,27.8232,bela1256,,SVM_bela1256.tsv,Nilotic,nilo1247,bela1256,language,nilo1247/west2493/luob1235/nort2814
bela1260,Lemeting,Papunesia,4.96207,114.933,bela1260,,MD-GR-RSI_bela1260.tsv,Austronesian,aust1307,bela1260,language,aust1307/mala1545/nort3253/nort3171/bera1263/cent2094/cent2272
belh1239,Belhariya,Eurasia,26.9972,87.2783,belh1239,,JK_belh1239.tsv,Sino-Tibetan,sino1245,belh1239,language,sino1245/hima1249/maha1306/kira1253/east2719/grea1285/athp1240
beli1257,Beli (South Sudan),Africa,6.40428,29.7954,beli1257,,NH_beli1257.tsv,Central Sudanic,cent2225,beli1257,language,cent2225/sara1341/moro1282/moro1293
beli1260,Belize Kriol English,North America,17.3941,-88.6281,beli1260,,JW_beli1260.tsv,Indo-European,indo1319,beli1260,language,indo1319/clas1257/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271/guin1259/cari1284/west2854/misk1243/beli1261
bell1243,Bella Coola,North America,52.3448,-126.689,bell1243,,BHR_bell1243.tsv,Salishan,sali1255,bell1243,language,sali1255
belu1239,Belueli,Africa,1.314698,28.933744,belu1239,,ER_belu1239.tsv,Atlantic-Congo,atla1278,belu1239,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263/sopo1239/sole1244/lebo1246/nyal1255
bemb1257,Bemba (Zambia),Africa,-10.6122,29.2993,bemb1257,,IC_bemb1257.tsv,Atlantic-Congo,atla1278,bemb1257,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/sabi1248/malu1252/cent2321/bemb1256
bena1262,Bena (Tanzania),Africa,-9.26671,35.0364,bena1262,,HS_bena1262.tsv,Atlantic-Congo,atla1278,bena1262,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/sout3185/bena1273
benc1235,Bench,Africa,7.04682,35.7673,benc1235,,SVM_benc1235.tsv,Ta-Ne-Omotic,gong1255,benc1235,language,gong1255
beng1282,Benga,Africa,1.075766,9.600739,beng1282,,JK_beng1282.tsv,Atlantic-Congo,atla1278,beng1282,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/sawa1251/beng1289
bent1238,Ben Tey Dogon,Africa,14.78,-2.94,bent1238,,LR_bent1238.tsv,Dogon,dogo1299,bent1238,language,dogo1299/nang1263
bera1262,Berau Malay,Papunesia,1.6687,117.934,bera1262,,JLA_bera1262.tsv,Austronesian,aust1307,bera1262,language,aust1307/mala1545/mala1536/nort3170/mala1538/east2755/banj1240/bera1266
berb1259,Berbice Creole Dutch,South America,5.3829,-58.0002,berb1259,,JW_berb1259.tsv,Indo-European,indo1319,berb1259,language,indo1319/clas1257/germ1287/nort3152/west2793/macr1270/midd1347/mode1257/sout3292/zeeu1239
berj1234,Berjozovka,Eurasia,70.6687,130.914,berj1234,,NH_berj1234.tsv,Tungusic,tung1282,even1260,dialect,tung1282/nort3147/even1260/east2811
bert1248,Berta,Africa,10.6474,34.7042,bert1248,,HH_bert1248.tsv,,,bert1248,language,
beta1252,Betawi,Papunesia,-6.21174,107.022,beta1252,,TY_beta1252.tsv,Austronesian,aust1307,beta1252,language,aust1307/mala1545/mala1536/nort3170/mala1538/beta1260
beto1236,Betoi-Jirara,South America,7.223906,-71.420238,beto1236,,HH_beto1236.tsv,,,beto1236,language,
betu1237,Betul,Eurasia,18.1632,81.3842,betu1237,,JV_betu1237.tsv,Dravidian,drav1251,nort2702,dialect,drav1251/sout3133/sout3139/gond1265/nort3258/nort2702
bezh1248,Bezhta,Eurasia,42.1206,46.0332,bezh1248,,NH_bezh1248.tsv,Nakh-Daghestanian,nakh1245,bezh1248,language,nakh1245/dagh1238/avar1255/tsez1239/east2368
bhoj1244,Bhojpuri,Eurasia,26.458455,84.817115,bhoj1244,,EJ_bhoj1244.tsv,Indo-European,indo1319,bhoj1244,language,indo1319/clas1257/indo1320/indo1321/biha1245/mait1254/bhoj1246
biaf1240,Biafada,Africa,11.467,-15.1347,biaf1240,,RK_biaf1240.tsv,Atlantic-Congo,atla1278,biaf1240,language,atla1278/nort3146/jaad1234
biak1248,Biak,Papunesia,-0.9523,135.879,biak1248,,MD-GR-RSI_biak1248.tsv,Austronesian,aust1307,biak1248,language,aust1307/mala1545/cent2237/east2712/sout2850/sout3229/cend1238/biak1249/biak1250
bian1252,Biangai,Papunesia,-7.33882,146.765,bian1252,,ER_bian1252.tsv,Goilalan,goil1242,bian1252,language,goil1242
biao1253,Shidong Biao,Eurasia,23.656,113.391,biao1253,,HDS_biao1253.tsv,Tai-Kadai,taik1256,biao1253,language,taik1256/kamt1241/lakk1237/biao1257
biao1254,Biao-Jiao Mien,Eurasia,25.5309,111.344,biao1254,,MY_biao1254.tsv,Hmong-Mien,hmon1336,biao1254,language,hmon1336/mien1242
biao1256,Biao Mon,Eurasia,24.6451,113.469,biao1256,,MY_biao1256.tsv,Hmong-Mien,hmon1336,biao1256,language,hmon1336/mien1242/mien1243
biat1246,Biatah Bidayuh,Papunesia,1.17596,110.254,biat1246,,JLA_biat1246.tsv,Austronesian,aust1307,biat1246,language,aust1307/mala1545/land1261/bida1239/bida1237
bidy1244,Kanyaki-Kagbaaga-Kajoko Bidyogo,Africa,11.1097,-16.1497,bidy1244,,HS_bidy1244.tsv,Atlantic-Congo,atla1278,bidy1244,language,atla1278/nort3146/cent2230/bijo1239
bier1244,Bierebo,Papunesia,-16.6663,168.154,bier1244,,JLA_bier1244.tsv,Austronesian,aust1307,bier1244,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/baki1243
bign1238,Big Nambas,Papunesia,-16.0903,167.239,bign1238,,JLA_bign1238.tsv,Austronesian,aust1307,bign1238,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261
biha1246,Bih,Eurasia,12.483333,108.016667,biha1246,,MY_biha1246.tsv,Austronesian,aust1307,biha1246,language,aust1307/mala1545/mala1536/nort3170/cham1327/cham1330/high1280/rade1241
bila1255,Bila,Africa,1.16839,28.7626,bila1255,,JLE_bila1255.tsv,Atlantic-Congo,atla1278,bila1255,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/ngir1248/ngir1250/ngom1276/abab1240/oldb1234/komo1265/bila1258/bila1259
bilb1241,Bilibil,Papunesia,-5.26505,145.764,bilb1241,,KSA_bilb1241.tsv,Austronesian,aust1307,bilb1241,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234/bell1262/nucl1510
bili1250,Bilinarra,Australia,-16.868771,130.533991,bili1250,,HH_bili1250.tsv,Pama-Nyungan,pama1250,ngar1235,dialect,pama1250/dese1234/ngum1251/ngum1256/guri1250/ngar1235
bili1260,Bilin,Africa,15.7833,38.3917,bili1260,,JN_bili1260.tsv,Afro-Asiatic,afro1255,bili1260,language,afro1255/cush1243/cent2193/nort3158/nort3163
bilu1245,Bilua,Papunesia,-7.92388,156.663,bilu1245,,MD-GR-RSI_bilu1245.tsv,,,bilu1245,language,
bimi1240,Bimin,Papunesia,-5.38732,142.04,bimi1240,,HPG-JK_bimi1240.tsv,Nuclear Trans New Guinea,nucl1709,bimi1240,language,nucl1709/cent2116/awyu1265/okok1235/okkk1242/moun1253
